2025-12-16 00:50:27.833 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:27.833 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:28.570 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:28.570 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:28.570 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:29.309 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:29.309 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:29.309 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:30.200 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:30.200 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:30.200 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:30.846 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:30.846 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:30.846 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:31.636 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:31.636 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:31.636 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:32.550 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:32.550 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
2025-12-16 00:50:32.550 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - the polled task is null for SPORTY_BET
2025-12-16 00:50:33.082 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - 📊 Ready to poll task for betting | Bookmaker: SPORTY_BET
2025-12-16 00:50:33.082 [BettingWindow-1] INFO  com.mouse.bet.window.SportyWindow - task polled by SPORTY_BET
